,flux,z,f,enz,met_concentration,reaction,gpr
S2FE2SS2,0.0001935309320987585,1.0,-9999.0,1.4596632169647158e-06,;sufbcd_2fe2s_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;adp_c : 7.534877424624987e-07;sufbcd_2fe2s2_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;sufse_c : 4.999999992621096e-07;fe2_c : 4.999999992621096e-07;sufsesh_c : 4.999999992621096e-07,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,b1682 and b1683 and b1680 and b1681 and b1679
S4FE4SR,0.0001935309320987585,1.0,-9999.0,3.3356650604876757e-07,;h_c : 1.0;fad_c : 0.02000000000856292;fadh2_c : 4.999999992621096e-07;sufbcd_4fe4s_c : 4.999999992621096e-07;sufbcd_2fe2s2_c : 4.999999992621096e-07,fadh2_c + 2.0 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c,b1681 and b1682 and b1683
S4FE4ST,0.0001935309320987585,1.0,-9999.0,6.089758137474726e-07,;h_c : 1.0;sufbcd_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;sufbcd_4fe4s_c : 4.999999992621096e-07,4.0 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c,b1684 and b1682 and b1681 and b1683
5DOAN,0.00016747869123931225,1.0,48.11782831146,0.00011329930397593301,;h2o_c : 1.0;ade_c : 4.999999992621096e-07;5drib_c : 4.999999992621096e-07;dad_5_c : 4.999999992621096e-07,dad_5_c + h2o_c --> 5drib_c + ade_c,b0159
DM_5drib_c,0.00016747869123931225,1.0,-9999.0,-9999.0,;5drib_c : 4.999999992621096e-07,5drib_c --> ,
RBFK,0.00016598999176165033,1.0,5.434393811089671,1.7794896283445868e-05,;h_c : 1.0;fmn_c : 0.011197069206312762;ribflv_c : 0.02000000000856292;atp_c : 7.534877424624995e-06;adp_c : 7.534877424624987e-07,atp_c + ribflv_c --> adp_c + fmn_c + h_c,b0025
FMNAT,0.0001659899917616503,1.0,18.14631324231558,1.7794896283445864e-05,;h_c : 1.0;fad_c : 0.02000000000856292;ppi_c : 6.697121669409311e-07;fmn_c : 0.011197069206312762;atp_c : 7.534877424624995e-06,atp_c + fmn_c + h_c --> fad_c + ppi_c,b0025
DM_4crsol_c,0.00016598999176162949,1.0,-9999.0,-9999.0,;4crsol_c : 4.999999992621096e-07,4crsol_c --> ,
TYRL,0.00016598999176162949,1.0,-9999.0,0.000206689152849157,;4crsol_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;dhgly_c : 4.999999992621096e-07;tyr__L_c : 3.957974583237633e-06;nadph_c : 0.02000000000856292;dad_5_c : 4.999999992621096e-07;h_c : 1.0;amet_c : 2.4999999952401825e-05;met__L_c : 0.00040000000034251683,amet_c + nadph_c + tyr__L_c --> 4crsol_c + dad_5_c + dhgly_c + h_c + met__L_c + nadp_c,b3991
HBZOPT,0.0001659899917616275,1.0,77.34631324231557,5.704061800845268e-07,;octdp_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;4hbz_c : 4.999999992621096e-07;3ophb_c : 4.999999992621096e-07,4hbz_c + octdp_c --> 3ophb_c + ppi_c,b4040
ICYSDS,0.0001659899917616275,1.0,-9999.0,0.00020790017154254635,;cys__L_c : 0.02000000000856292;ala__L_c : 4.999999992621096e-07;iscs_c : 4.999999992621096e-07;iscssh_c : 4.999999992621096e-07,cys__L_c + iscs_c --> ala__L_c + iscssh_c,b2530
UPP3MT,0.0001659899917616275,1.0,-9999.0,8.769003477834156e-07,;uppg3_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05;h_c : 1.0;ahcys_c : 4.999999992621096e-07;dscl_c : 4.999999992621096e-07,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,b3368
PDX5PO2,0.0001659899917616275,1.0,-9.486380882991325,-9999.0,;pdx5p_c : 0.017100245551326006;pydx5p_c : 0.0011004109346146784;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;h_c : 1.0,nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c,
PDX5PS,0.0001659899917616275,1.0,262.68910732731615,1.0809594218442595e-06,;pi_c : 4.999999992620972e-07;nadh_c : 0.0008939540152529535;pdx5p_c : 0.017100245551326006;h_c : 1.0;h2o_c : 1.0;phthr_c : 4.999999992621096e-07;nad_c : 0.008939540152529537;dxyl5p_c : 0.002457880317865688;co2_c : 9.999999999761782e-05,dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c,b2564 and b0052
TMPPP,0.0001659899917616275,1.0,22.37106108013866,5.3059849288676246e-05,;h_c : 1.0;ppi_c : 6.697121669409311e-07;thmmp_c : 4.999999992621096e-07;2mahmp_c : 0.0007395899215801902;4mpetz_c : 4.999999992621096e-07,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,b3993
SHCHD2,0.0001659899917616275,1.0,-9999.0,6.7740460593376716e-06,;scl_c : 4.999999992621096e-07;dscl_c : 4.999999992621096e-07;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;h_c : 1.0,dscl_c + nad_c --> h_c + nadh_c + scl_c,b3368
THZPSN3,0.0001659899917616275,1.0,-9999.0,3.47221297080744e-06,;dhgly_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;co2_c : 9.999999999761782e-05;atp_c : 7.534877424624995e-06;4mpetz_c : 4.999999992621096e-07;iscssh_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916;h2o_c : 1.0;amp_c : 7.534877424624987e-07;iscs_c : 4.999999992621096e-07;dxyl5p_c : 0.002457880317865688;h_c : 1.0,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2.0 h2o_c + iscs_c + nadp_c + ppi_c,b3992 and b3990 and b0423 and b2530 and b4407
4HTHRA_reverse,0.0001659899917616275,1.0,-8.189107329895,3.673147224342591e-07,;4hthr_c : 4.999999992621096e-07;gly_c : 4.999999992621096e-07;gcald_c : 0.02000000000856292,gcald_c + gly_c --> 4hthr_c,b0870
SHCHF,0.0001659899917616275,1.0,-9999.0,6.7740460593376716e-06,;h_c : 1.0;sheme_c : 4.999999992621096e-07;fe2_c : 4.999999992621096e-07;scl_c : 4.999999992621096e-07,fe2_c + scl_c --> 3.0 h_c + sheme_c,b3368
OPHHX3,0.0001659899917616275,1.0,126.85075748741507,-9999.0,;pi_c : 4.999999992620972e-07;nadh_c : 0.0008939540152529535;atp_c : 7.534877424624995e-06;2ohph_c : 4.999999992621096e-07;adp_c : 7.534877424624987e-07;h_c : 1.0;h2o_c : 1.0;nad_c : 0.008939540152529537;2oph_c : 4.999999992621096e-07,2oph_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2ohph_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c,
OPHBDC,0.0001659899917616275,1.0,31.853467819388015,9.710357425037692e-07,;h_c : 1.0;3ophb_c : 4.999999992621096e-07;2oph_c : 4.999999992621096e-07;co2_c : 9.999999999761782e-05,3ophb_c + h_c --> 2oph_c + co2_c,b3843
4HTHRK,0.0001659899917616275,1.0,20.738366954831648,2.1604681176613813e-07,;h_c : 1.0;adp_c : 7.534877424624987e-07;phthr_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;4hthr_c : 4.999999992621096e-07,4hthr_c + atp_c --> adp_c + h_c + phthr_c,b0003
OCTDPS,0.0001659899917616275,1.0,394.66347062653455,5.412657053935113e-06,;ipdp_c : 2.960058738600981e-06;octdp_c : 4.999999992621096e-07;ppi_c : 6.697121669409311e-07;frdp_c : 4.999999992621096e-07,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,b3187
CHRPL,0.0001659899917616275,1.0,144.3601684100335,3.7642239952097023e-06,;pyr_c : 4.999999992621096e-07;chor_c : 0.000744652169084726;4hbz_c : 4.999999992621096e-07,chor_c --> 4hbz_c + pyr_c,b4039 or b1096
AMPMS2,0.0001659899917616275,1.0,285.7299827933337,0.00046668482469200455,;h_c : 1.0;h2o_c : 1.0;nadh_c : 0.0008939540152529535;nad_c : 0.008939540152529537;air_c : 4.999999992621096e-07;4ampm_c : 0.02000000000856292;for_c : 1.8381800994924077e-06,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c,b3994
PPPGO,0.00016598999176162255,1.0,-9999.0,3.5542104647622905e-07,;ppp9_c : 4.999999992621096e-07;pppg9_c : 4.999999992621096e-07;h2o_c : 1.0;o2_c : 4.999999992621096e-07,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,b3850
CPPPGO,0.00016598999176162255,1.0,363.089107327316,6.330231145990512e-06,;h_c : 1.0;h2o_c : 1.0;cpppg3_c : 4.999999992621096e-07;pppg9_c : 4.999999992621096e-07;o2_c : 4.999999992621096e-07;co2_c : 9.999999999761782e-05,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,b2436
FCLT,0.00016598999176162255,1.0,-9999.0,5.76047886602643e-07,;ppp9_c : 4.999999992621096e-07;h_c : 1.0;fe2_c : 4.999999992621096e-07;pheme_c : 4.999999992621096e-07,fe2_c + ppp9_c --> 2.0 h_c + pheme_c,b2431 or b0475 or b1019
UPPDC1,0.00016598999176162255,1.0,125.41387127755206,2.2341535696540384e-06,;uppg3_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 9.999999999761782e-05;cpppg3_c : 4.999999992621096e-07,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,b3997
PMPK,0.00016598999176142826,1.0,17.842340098573573,2.640495001152952e-06,;4ampm_c : 0.02000000000856292;adp_c : 7.534877424624987e-07;2mahmp_c : 0.0007395899215801902;atp_c : 7.534877424624995e-06,4ampm_c + atp_c --> 2mahmp_c + adp_c,b2103
TMPK,0.00016598999176142826,1.0,-9999.0,7.030678638689949e-06,;thmpp_c : 4.999999992621096e-07;adp_c : 7.534877424624987e-07;thmmp_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06,atp_c + thmmp_c --> adp_c + thmpp_c,b0417
UDCPDPS,4.093923563627584e-05,1.0,613.6615530024553,2.310475563119846e-06,;ipdp_c : 2.960058738600981e-06;ppi_c : 6.697121669409311e-07;frdp_c : 4.999999992621096e-07;udcpdp_c : 4.999999992621096e-07,frdp_c + 8.0 ipdp_c --> 8.0 ppi_c + udcpdp_c,b0174
S2FE2ST,2.0841792687558608e-05,1.0,-9999.0,3.191965864763201e-07,;sufbcd_2fe2s_c : 4.999999992621096e-07;h_c : 1.0;sufbcd_c : 4.999999992621096e-07;2fe2s_c : 4.999999992621096e-07,4.0 h_c + sufbcd_2fe2s_c --> 2fe2s_c + sufbcd_c,b1684 and b1682 and b1681 and b1683
EX_cobalt2_e_reverse,1.8608743471034474e-05,1.0,-9999.0,-9999.0,;cobalt2_e : 1.0, --> cobalt2_e,
COBALT2tpp,1.8608743471034474e-05,1.0,-9999.0,-9999.0,;cobalt2_c : 4.999999992621096e-07;cobalt2_p : 1.0,cobalt2_p --> cobalt2_c,b3040 or b3816
COBALT2tex,1.8608743471034474e-05,1.0,-9999.0,-9999.0,;cobalt2_e : 1.0;cobalt2_p : 1.0,cobalt2_e --> cobalt2_p,b1377 or b0241 or b0929 or b2215
EX_mobd_e_reverse,5.210448171889652e-06,1.0,-9999.0,-9999.0,;mobd_e : 1.0, --> mobd_e,
MOBDabcpp,5.210448171889652e-06,1.0,-9999.0,-9999.0,;pi_c : 4.999999992620972e-07;h2o_c : 1.0;mobd_c : 4.999999992621096e-07;atp_c : 7.534877424624995e-06;h_c : 1.0;mobd_p : 1.0;adp_c : 7.534877424624987e-07,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c,( b2424 and b2422 and b2423 and b3917 ) or ( b0765 and b0764 and b0763 ) or ( b2423 and b2425 and b2422 and b2424 )
MOBDtex,5.210448171889652e-06,1.0,-9999.0,-9999.0,;mobd_p : 1.0;mobd_e : 1.0,mobd_e --> mobd_p,b1377 or b0241 or b0929 or b2215
OGMEACPR,1.4886994776827576e-06,1.0,-9999.0,0.0003108581076806761,;h_c : 1.0;nadp_c : 0.0020000000008562916;hgmeACP_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;ogmeACP_c : 4.999999992621096e-07,h_c + nadph_c + ogmeACP_c --> hgmeACP_c + nadp_c,b1093
AOXSr2,1.4886994776827576e-06,1.0,-9999.0,1.7200456125739546e-05,;8aonn_c : 0.02000000000856292;ACP_c : 4.999999992621096e-07;co2_c : 9.999999999761782e-05;ala__L_c : 4.999999992621096e-07;pimACP_c : 4.999999992621096e-07,ala__L_c + pimACP_c --> 8aonn_c + ACP_c + co2_c,b0776
MALCOAMT,1.4886994776827576e-06,1.0,-9999.0,4.52563129799525e-09,;amet_c : 2.4999999952401825e-05;malcoa_c : 4.999999992621096e-07;malcoame_c : 4.999999992621096e-07;ahcys_c : 4.999999992621096e-07,amet_c + malcoa_c --> ahcys_c + malcoame_c,b0777
DBTS,1.4886994776827576e-06,1.0,35.65744096053573,1.9964856337778046e-05,;h_c : 1.0;co2_c : 9.999999999761782e-05;atp_c : 7.534877424624995e-06;pi_c : 4.999999992620972e-07;adp_c : 7.534877424624987e-07;dtbt_c : 9.800443509636139e-06;dann_c : 0.02000000000856292,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c,b0778
PMEACPE,1.4886994776827576e-06,1.0,-9999.0,2.946898555317974e-06,;meoh_c : 4.999999992621096e-07;pimACP_c : 4.999999992621096e-07;h2o_c : 1.0;pmeACP_c : 4.999999992621096e-07,h2o_c + pmeACP_c --> meoh_c + pimACP_c,b3412
S2FE2SR,1.4886994776827576e-06,1.0,-9999.0,1.3229058167263728e-08,;sufbcd_2fe2s_c : 4.999999992621096e-07;pi_c : 4.999999992620972e-07;atp_c : 7.534877424624995e-06;2fe1s_c : 4.999999992621096e-07;adp_c : 7.534877424624987e-07;sufsesh_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0;sufse_c : 4.999999992621096e-07;sufbcd_c : 4.999999992621096e-07,2fe1s_c + atp_c + h2o_c + sufbcd_c + sufsesh_c --> adp_c + 5.0 h_c + pi_c + sufbcd_2fe2s_c + sufse_c,b1681 and b1679 and b1680 and b1682 and b1683
OGMEACPS,1.4886994776827576e-06,1.0,-9999.0,0.00020381975324243668,;malACP_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 9.999999999761782e-05;coa_c : 4.999999992621096e-07;ogmeACP_c : 4.999999992621096e-07;malcoame_c : 4.999999992621096e-07,h_c + malACP_c + malcoame_c --> co2_c + coa_c + ogmeACP_c,b1091
OPMEACPD,1.4886994776827576e-06,1.0,-9999.0,0.00032015042530811994,;epmeACP_c : 4.999999992621096e-07;h2o_c : 1.0;hpmeACP_c : 4.999999992621096e-07,hpmeACP_c --> epmeACP_c + h2o_c,b0180
MEOHtrpp_reverse,1.4886994776827576e-06,1.0,-9999.0,-9999.0,;meoh_c : 4.999999992621096e-07;meoh_p : 1.0,meoh_c --> meoh_p,s0001
OGMEACPD,1.4886994776827576e-06,1.0,-9999.0,0.00032015042530811994,;h2o_c : 1.0;egmeACP_c : 4.999999992621096e-07;hgmeACP_c : 4.999999992621096e-07,hgmeACP_c --> egmeACP_c + h2o_c,b0180
EPMEACPR,1.4886994776827576e-06,1.0,-9999.0,0.0003840813925910108,;nadp_c : 0.0020000000008562916;pmeACP_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;epmeACP_c : 4.999999992621096e-07,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c,b1288
EX_meoh_e,1.4886994776827576e-06,1.0,-9999.0,-9999.0,;meoh_e : 1.0,meoh_e --> ,
OPMEACPR,1.4886994776827576e-06,1.0,-9999.0,0.0003108581076806761,;nadp_c : 0.0020000000008562916;hpmeACP_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;opmeACP_c : 4.999999992621096e-07,h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c,b1093
AMAOTr,1.4886994776827576e-06,1.0,11.389107329895001,1.9574500383716063e-05,;8aonn_c : 0.02000000000856292;dann_c : 0.02000000000856292;amob_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05,8aonn_c + amet_c --> amob_c + dann_c,b0774
OPMEACPS,1.4886994776827576e-06,1.0,-9999.0,0.0007340727207508665,;malACP_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 9.999999999761782e-05;opmeACP_c : 4.999999992621096e-07;gmeACP_c : 4.999999992621096e-07;ACP_c : 4.999999992621096e-07,gmeACP_c + h_c + malACP_c --> ACP_c + co2_c + opmeACP_c,b2323
DM_amob_c,1.4886994776827576e-06,1.0,-9999.0,-9999.0,;amob_c : 4.999999992621096e-07,amob_c --> ,
MEOHtex_reverse,1.4886994776827576e-06,1.0,-9999.0,-9999.0,;meoh_e : 1.0;meoh_p : 1.0,meoh_p --> meoh_e,b2215 or b0929 or b1377 or b0241
BTS5,1.4886994776827576e-06,1.0,-9999.0,7.99104370293918e-06,;2fe1s_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05;dtbt_c : 9.800443509636139e-06;dad_5_c : 4.999999992621096e-07;btn_c : 4.999999992621096e-07;h_c : 1.0;met__L_c : 0.00040000000034251683;2fe2s_c : 4.999999992621096e-07,2fe2s_c + amet_c + dtbt_c --> 2fe1s_c + btn_c + dad_5_c + h_c + met__L_c,b0775
EGMEACPR,1.4886994776827576e-06,1.0,-9999.0,0.0003840813925910108,;gmeACP_c : 4.999999992621096e-07;h_c : 1.0;egmeACP_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c,b1288
DHORD2,1.9881896129447796e-09,1.0,51.41531980285293,1.015481651781676e-12,;q8h2_c : 4.999999992621096e-07;orot_c : 0.02000000000856292;dhor__S_c : 7.103661763098401e-06;q8_c : 4.999999992621096e-07,dhor__S_c + q8_c --> orot_c + q8h2_c,b0945
