,flux,z,f,enz,met_concentration,reaction,gpr
DMATT,0.00020332185753529984,1.0,77.26038634832989,1.5135994351769284e-05,;ppi_c : 6.207153639009681e-07;dmpp_c : 2.7731151773115168e-06;grdp_c : 4.999999992621096e-07;ipdp_c : 4.999999992621096e-07,dmpp_c + ipdp_c --> grdp_c + ppi_c,b0421
GRTT,0.00020332185753529984,1.0,74.54225378046755,1.5135994351769284e-05,;ppi_c : 6.207153639009681e-07;frdp_c : 4.999999992621096e-07;grdp_c : 4.999999992621096e-07;ipdp_c : 4.999999992621096e-07,grdp_c + ipdp_c --> frdp_c + ppi_c,b0421
S2FE2SS2,0.0001901571329466833,1.0,-9999.0,1.4342171010890484e-06,;sufbcd_2fe2s2_c : 4.999999992621096e-07;sufbcd_2fe2s_c : 4.999999992621096e-07;sufse_c : 4.999999992621096e-07;fad_c : 8.201879091248348e-05;fe2_c : 4.999999992621096e-07;sufsesh_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;fadh2_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;h_c : 1.0;h2o_c : 1.0,atp_c + fadh2_c + 2.0 fe2_c + h2o_c + sufbcd_2fe2s_c + 2.0 sufsesh_c --> adp_c + fad_c + 7.0 h_c + pi_c + sufbcd_2fe2s2_c + 2.0 sufse_c,b1682 and b1683 and b1680 and b1681 and b1679
S4FE4SR,0.0001901571329466833,1.0,-9999.0,3.277514852504709e-07,;sufbcd_2fe2s2_c : 4.999999992621096e-07;fad_c : 8.201879091248348e-05;h_c : 1.0;sufbcd_4fe4s_c : 4.999999992621096e-07;fadh2_c : 4.999999992621096e-07,fadh2_c + 2.0 h_c + sufbcd_2fe2s2_c --> fad_c + sufbcd_4fe4s_c,b1681 and b1682 and b1683
S4FE4ST,0.0001901571329466833,1.0,-9999.0,5.983596189006092e-07,;h_c : 1.0;sufbcd_4fe4s_c : 4.999999992621096e-07;4fe4s_c : 4.999999992621096e-07;sufbcd_c : 4.999999992621096e-07,4.0 h_c + sufbcd_4fe4s_c --> 4fe4s_c + sufbcd_c,b1684 and b1682 and b1681 and b1683
5DOAN,0.0001645590573576758,1.0,48.11782831146,0.00011132417218927909,;dad_5_c : 4.999999992621096e-07;5drib_c : 4.999999992621096e-07;ade_c : 4.999999992621096e-07;h2o_c : 1.0,dad_5_c + h2o_c --> 5drib_c + ade_c,b0159
DM_5drib_c,0.0001645590573576758,1.0,-9999.0,-9999.0,;5drib_c : 4.999999992621096e-07,5drib_c --> ,
FMNAT,0.00016309631018129878,1.0,37.20903746046201,1.7484680209252592e-05,;ppi_c : 6.207153639009681e-07;fad_c : 8.201879091248348e-05;h_c : 1.0;atp_c : 2.6009595205285837e-05;fmn_c : 0.02000000000856292,atp_c + fmn_c + h_c --> fad_c + ppi_c,b0025
RBFK,0.00016309631018129878,1.0,3.938366954831647,1.7484680209252592e-05,;h_c : 1.0;atp_c : 2.6009595205285837e-05;fmn_c : 0.02000000000856292;adp_c : 2.600959520528581e-06;ribflv_c : 0.02000000000856292,atp_c + ribflv_c --> adp_c + fmn_c + h_c,b0025
DM_4crsol_c,0.0001630963101811947,1.0,-9999.0,-9999.0,;4crsol_c : 4.999999992621096e-07,4crsol_c --> ,
TYRL,0.0001630963101811947,1.0,-9999.0,0.0002030859681744197,;4crsol_c : 4.999999992621096e-07;met__L_c : 4.999999992621096e-07;h_c : 1.0;nadp_c : 0.0020000000008562916;dhgly_c : 4.999999992621096e-07;dad_5_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;tyr__L_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05,amet_c + nadph_c + tyr__L_c --> 4crsol_c + dad_5_c + dhgly_c + h_c + met__L_c + nadp_c,b3991
THZPSN3,0.00016309631018119374,1.0,-9999.0,3.4116823411572043e-06,;ppi_c : 6.207153639009681e-07;iscssh_c : 4.999999992621096e-07;dxyl5p_c : 7.485701451006014e-05;co2_c : 1.6751453800345658e-07;iscs_c : 4.999999992621096e-07;amp_c : 2.600959520528581e-06;atp_c : 2.6009595205285837e-05;4mpetz_c : 0.02000000000856292;dhgly_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;h_c : 1.0;nadp_c : 0.0020000000008562916;h2o_c : 1.0,atp_c + dhgly_c + dxyl5p_c + h_c + iscssh_c + nadph_c --> 4mpetz_c + amp_c + co2_c + 2.0 h2o_c + iscs_c + nadp_c + ppi_c,b3992 and b3990 and b0423 and b2530 and b4407
4HTHRA_reverse,0.00016309631018119374,1.0,-0.4818674321376957,3.609113734416491e-07,;gcald_c : 0.02000000000856292;4hthr_c : 4.999999992621096e-07;gly_c : 9.927547036179745e-06,gcald_c + gly_c --> 4hthr_c,b0870
TMPK,0.00016309631018119374,1.0,-9999.0,6.908113747533344e-06,;atp_c : 2.6009595205285837e-05;thmmp_c : 0.0001438508141036788;adp_c : 2.600959520528581e-06;thmpp_c : 4.999999992621096e-07,atp_c + thmmp_c --> adp_c + thmpp_c,b0417
ICYSDS,0.00016309631018119374,1.0,-9999.0,0.00020427587533904018,;iscs_c : 4.999999992621096e-07;iscssh_c : 4.999999992621096e-07;cys__L_c : 0.0027946098767316504;ala__L_c : 4.999999992621096e-07,cys__L_c + iscs_c --> ala__L_c + iscssh_c,b2530
OPHBDC,0.00016309631018119374,1.0,48.338062698429354,9.541078047877343e-07,;2oph_c : 4.999999992621096e-07;h_c : 1.0;co2_c : 1.6751453800345658e-07;3ophb_c : 4.999999992621096e-07,3ophb_c + h_c --> 2oph_c + co2_c,b3843
OCTDPS,0.00016309631018119374,1.0,372.71126890233774,5.318298919134617e-06,;ppi_c : 6.207153639009681e-07;frdp_c : 4.999999992621096e-07;ipdp_c : 4.999999992621096e-07;octdp_c : 4.999999992621096e-07,frdp_c + 5.0 ipdp_c --> octdp_c + 5.0 ppi_c,b3187
PDX5PO2,0.00016309631018119374,1.0,-0.48186743213765837,-9999.0,;pydx5p_c : 3.919713429559763e-05;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;pdx5p_c : 0.02000000000856292,nad_c + pdx5p_c --> h_c + nadh_c + pydx5p_c,
TMPPP,0.00016309631018119374,1.0,26.289107329894964,5.213486395120045e-05,;ppi_c : 6.207153639009681e-07;4mpetz_c : 0.02000000000856292;h_c : 1.0;thmmp_c : 0.0001438508141036788;2mahmp_c : 2.2524893945730313e-05,2mahmp_c + 4mpetz_c + h_c --> ppi_c + thmmp_c,b3993
SHCHD2,0.00016309631018119374,1.0,-9999.0,6.655955009998595e-06,;nadh_c : 4.999999992621078e-07;h_c : 1.0;nad_c : 4.999999992621083e-06;dscl_c : 4.999999992621096e-07;scl_c : 4.999999992621096e-07,dscl_c + nad_c --> h_c + nadh_c + scl_c,b3368
HBZOPT,0.00016309631018119374,1.0,77.54225378046755,5.604623645619229e-07,;ppi_c : 6.207153639009681e-07;4hbz_c : 4.999999992621096e-07;octdp_c : 4.999999992621096e-07;3ophb_c : 4.999999992621096e-07,4hbz_c + octdp_c --> 3ophb_c + ppi_c,b4040
SHCHF,0.00016309631018119374,1.0,-9999.0,6.655955009998595e-06,;fe2_c : 4.999999992621096e-07;h_c : 1.0;sheme_c : 4.999999992621096e-07;scl_c : 4.999999992621096e-07,fe2_c + scl_c --> 3.0 h_c + sheme_c,b3368
OPHHX3,0.00016309631018119374,1.0,72.19331552428484,-9999.0,;nad_c : 4.999999992621083e-06;2oph_c : 4.999999992621096e-07;h_c : 1.0;nadh_c : 4.999999992621078e-07;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;2ohph_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;h2o_c : 1.0,2oph_c + 2.0 atp_c + 3.0 h2o_c + nad_c --> 2ohph_c + 2.0 adp_c + 3.0 h_c + nadh_c + 2.0 pi_c,
AMPMS2,0.00016309631018119374,1.0,292.44530259618665,0.00045854916984470193,;nadh_c : 4.999999992621078e-07;nad_c : 4.999999992621083e-06;for_c : 4.999999992621096e-07;4ampm_c : 0.02000000000856292;air_c : 4.999999992621096e-07;h_c : 1.0;h2o_c : 1.0,air_c + h2o_c + nad_c --> 4ampm_c + 2.0 for_c + 3.0 h_c + nadh_c,b3994
4HTHRK,0.00016309631018119374,1.0,20.738366954831648,2.122804962607015e-07,;phthr_c : 4.999999992621096e-07;h_c : 1.0;atp_c : 2.6009595205285837e-05;4hthr_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06,4hthr_c + atp_c --> adp_c + h_c + phthr_c,b0003
CHRPL,0.00016309631018119374,1.0,152.84475973032045,3.698602775978561e-06,;4hbz_c : 4.999999992621096e-07;chor_c : 0.02000000000856292;pyr_c : 5.00347068616984e-07,chor_c --> 4hbz_c + pyr_c,b4039 or b1096
PDX5PS,0.00016309631018119374,1.0,242.43649463019668,1.062115199159563e-06,;phthr_c : 4.999999992621096e-07;nad_c : 4.999999992621083e-06;dxyl5p_c : 7.485701451006014e-05;h_c : 1.0;nadh_c : 4.999999992621078e-07;pi_c : 0.020000000008563314;pdx5p_c : 0.02000000000856292;co2_c : 1.6751453800345658e-07;h2o_c : 1.0,dxyl5p_c + nad_c + phthr_c --> co2_c + 2.0 h2o_c + h_c + nadh_c + pdx5p_c + pi_c,b2564 and b0052
UPP3MT,0.00016309631018119374,1.0,-9999.0,8.616134599576676e-07,;h_c : 1.0;amet_c : 2.4999999952401825e-05;dscl_c : 4.999999992621096e-07;ahcys_c : 0.02000000000856292;uppg3_c : 4.999999992621096e-07,2.0 amet_c + uppg3_c --> 2.0 ahcys_c + dscl_c + h_c,b3368
CPPPGO,0.00016309631018118775,1.0,396.0582970853987,6.219877063357908e-06,;pppg9_c : 4.999999992621096e-07;o2_c : 4.999999992621096e-07;cpppg3_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;h_c : 1.0;h2o_c : 1.0,cpppg3_c + 2.0 h_c + o2_c --> 2.0 co2_c + 2.0 h2o_c + pppg9_c,b2436
UPPDC1,0.00016309631018118775,1.0,191.35225079371742,2.1952058658572047e-06,;cpppg3_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;uppg3_c : 4.999999992621096e-07;h_c : 1.0,4.0 h_c + uppg3_c --> 4.0 co2_c + cpppg3_c,b3997
FCLT,0.00016309631018118775,1.0,-9999.0,5.660057199562088e-07,;fe2_c : 4.999999992621096e-07;h_c : 1.0;ppp9_c : 4.999999992621096e-07;pheme_c : 4.999999992621096e-07,fe2_c + ppp9_c --> 2.0 h_c + pheme_c,b2431 or b0475 or b1019
PPPGO,0.00016309631018118775,1.0,-9999.0,3.492250383641007e-07,;pppg9_c : 4.999999992621096e-07;ppp9_c : 4.999999992621096e-07;o2_c : 4.999999992621096e-07;h2o_c : 1.0,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,b3850
PMPK,0.0001630963101808547,1.0,26.84685354942723,2.5944636009019376e-06,;atp_c : 2.6009595205285837e-05;2mahmp_c : 2.2524893945730313e-05;4ampm_c : 0.02000000000856292;adp_c : 2.600959520528581e-06,4ampm_c + atp_c --> 2mahmp_c + adp_c,b2103
UDCPDPS,4.0225547354106086e-05,1.0,578.5380302437404,2.2701973481016575e-06,;ppi_c : 6.207153639009681e-07;frdp_c : 4.999999992621096e-07;udcpdp_c : 4.999999992621096e-07;ipdp_c : 4.999999992621096e-07,frdp_c + 8.0 ipdp_c --> 8.0 ppi_c + udcpdp_c,b0174
S2FE2ST,2.047846047118128e-05,1.0,-9999.0,3.1363207458604737e-07,;h_c : 1.0;2fe2s_c : 4.999999992621096e-07;sufbcd_2fe2s_c : 4.999999992621096e-07;sufbcd_c : 4.999999992621096e-07,4.0 h_c + sufbcd_2fe2s_c --> 2fe2s_c + sufbcd_c,b1684 and b1682 and b1681 and b1683
EX_cobalt2_e_reverse,1.8284339706411858e-05,1.0,-9999.0,-9999.0,;cobalt2_e : 1.0, --> cobalt2_e,
COBALT2tex,1.8284339706411858e-05,1.0,-9999.0,-9999.0,;cobalt2_p : 1.0;cobalt2_e : 1.0,cobalt2_e --> cobalt2_p,b1377 or b0241 or b0929 or b2215
COBALT2tpp,1.8284339706411858e-05,1.0,-9999.0,-9999.0,;cobalt2_p : 1.0;cobalt2_c : 4.999999992621096e-07,cobalt2_p --> cobalt2_c,b3040 or b3816
MOBDtex,5.11961511779532e-06,1.0,-9999.0,-9999.0,;mobd_e : 1.0;mobd_p : 1.0,mobd_e --> mobd_p,b1377 or b0241 or b0929 or b2215
MOBDabcpp,5.11961511779532e-06,1.0,-9999.0,-9999.0,;mobd_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;mobd_p : 1.0;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;h_c : 1.0;h2o_c : 1.0,atp_c + h2o_c + mobd_p --> adp_c + h_c + mobd_c + pi_c,( b2424 and b2422 and b2423 and b3917 ) or ( b0765 and b0764 and b0763 ) or ( b2423 and b2425 and b2422 and b2424 )
EX_mobd_e_reverse,5.11961511779532e-06,1.0,-9999.0,-9999.0,;mobd_e : 1.0, --> mobd_e,
OGMEACPS,1.4627471765129483e-06,1.0,-9999.0,0.00020026659043167417,;coa_c : 4.462506080124438e-06;ogmeACP_c : 4.999999992621096e-07;malACP_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;h_c : 1.0;malcoame_c : 4.999999992621096e-07,h_c + malACP_c + malcoame_c --> co2_c + coa_c + ogmeACP_c,b1091
MALCOAMT,1.4627471765129483e-06,1.0,-9999.0,4.446736565922188e-09,;malcoa_c : 4.999999992621096e-07;ahcys_c : 0.02000000000856292;malcoame_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05,amet_c + malcoa_c --> ahcys_c + malcoame_c,b0777
OPMEACPR,1.4627471765129483e-06,1.0,-9999.0,0.0003054389593887969,;hpmeACP_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;opmeACP_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,h_c + nadph_c + opmeACP_c --> hpmeACP_c + nadp_c,b1093
DBTS,1.4627471765129483e-06,1.0,-0.4818674321377525,1.961681163684452e-05,;pi_c : 0.020000000008563314;atp_c : 2.6009595205285837e-05;dtbt_c : 4.999999992621096e-07;adp_c : 2.600959520528581e-06;dann_c : 0.02000000000856292;h_c : 1.0;co2_c : 1.6751453800345658e-07,atp_c + co2_c + dann_c --> adp_c + dtbt_c + 3.0 h_c + pi_c,b0778
OGMEACPR,1.4627471765129483e-06,1.0,-9999.0,0.0003054389593887969,;hgmeACP_c : 4.999999992621096e-07;h_c : 1.0;ogmeACP_c : 4.999999992621096e-07;nadph_c : 0.02000000000856292;nadp_c : 0.0020000000008562916,h_c + nadph_c + ogmeACP_c --> hgmeACP_c + nadp_c,b1093
AOXSr2,1.4627471765129483e-06,1.0,-9999.0,1.690060284821431e-05,;ACP_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;pimACP_c : 4.999999992621096e-07;8aonn_c : 0.02000000000856292;ala__L_c : 4.999999992621096e-07,ala__L_c + pimACP_c --> 8aonn_c + ACP_c + co2_c,b0776
EPMEACPR,1.4627471765129483e-06,1.0,-9999.0,0.00037738575245432107,;h_c : 1.0;nadph_c : 0.02000000000856292;pmeACP_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916;epmeACP_c : 4.999999992621096e-07,epmeACP_c + h_c + nadph_c --> nadp_c + pmeACP_c,b1288
EGMEACPR,1.4627471765129483e-06,1.0,-9999.0,0.00037738575245432107,;egmeACP_c : 4.999999992621096e-07;h_c : 1.0;nadph_c : 0.02000000000856292;gmeACP_c : 4.999999992621096e-07;nadp_c : 0.0020000000008562916,egmeACP_c + h_c + nadph_c --> gmeACP_c + nadp_c,b1288
OPMEACPS,1.4627471765129483e-06,1.0,-9999.0,0.0007212757280635839,;ACP_c : 4.999999992621096e-07;opmeACP_c : 4.999999992621096e-07;gmeACP_c : 4.999999992621096e-07;malACP_c : 4.999999992621096e-07;co2_c : 1.6751453800345658e-07;h_c : 1.0,gmeACP_c + h_c + malACP_c --> ACP_c + co2_c + opmeACP_c,b2323
AMAOTr,1.4627471765129483e-06,1.0,11.389107329895001,1.9233260706519775e-05,;dann_c : 0.02000000000856292;8aonn_c : 0.02000000000856292;amob_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05,8aonn_c + amet_c --> amob_c + dann_c,b0774
MEOHtex_reverse,1.4627471765129483e-06,1.0,-9999.0,-9999.0,;meoh_e : 1.0;meoh_p : 1.0,meoh_p --> meoh_e,b2215 or b0929 or b1377 or b0241
PMEACPE,1.4627471765129483e-06,1.0,-9999.0,2.895525662419851e-06,;pmeACP_c : 4.999999992621096e-07;meoh_c : 4.999999992621096e-07;pimACP_c : 4.999999992621096e-07;h2o_c : 1.0,h2o_c + pmeACP_c --> meoh_c + pimACP_c,b3412
BTS5,1.4627471765129483e-06,1.0,-9999.0,7.851736894581463e-06,;met__L_c : 4.999999992621096e-07;2fe2s_c : 4.999999992621096e-07;h_c : 1.0;2fe1s_c : 4.999999992621096e-07;dtbt_c : 4.999999992621096e-07;dad_5_c : 4.999999992621096e-07;btn_c : 4.999999992621096e-07;amet_c : 2.4999999952401825e-05,2fe2s_c + amet_c + dtbt_c --> 2fe1s_c + btn_c + dad_5_c + h_c + met__L_c,b0775
DM_amob_c,1.4627471765129483e-06,1.0,-9999.0,-9999.0,;amob_c : 4.999999992621096e-07,amob_c --> ,
OPMEACPD,1.4627471765129483e-06,1.0,-9999.0,0.0003145692852716018,;hpmeACP_c : 4.999999992621096e-07;epmeACP_c : 4.999999992621096e-07;h2o_c : 1.0,hpmeACP_c --> epmeACP_c + h2o_c,b0180
OGMEACPD,1.4627471765129483e-06,1.0,-9999.0,0.0003145692852716018,;egmeACP_c : 4.999999992621096e-07;hgmeACP_c : 4.999999992621096e-07;h2o_c : 1.0,hgmeACP_c --> egmeACP_c + h2o_c,b0180
MEOHtrpp_reverse,1.4627471765129483e-06,1.0,-9999.0,-9999.0,;meoh_p : 1.0;meoh_c : 4.999999992621096e-07,meoh_c --> meoh_p,s0001
S2FE2SR,1.4627471765129483e-06,1.0,-9999.0,1.2998437745280268e-08,;sufse_c : 4.999999992621096e-07;sufbcd_2fe2s_c : 4.999999992621096e-07;h_c : 1.0;sufbcd_c : 4.999999992621096e-07;pi_c : 0.020000000008563314;2fe1s_c : 4.999999992621096e-07;atp_c : 2.6009595205285837e-05;adp_c : 2.600959520528581e-06;sufsesh_c : 4.999999992621096e-07;h2o_c : 1.0,2fe1s_c + atp_c + h2o_c + sufbcd_c + sufsesh_c --> adp_c + 5.0 h_c + pi_c + sufbcd_2fe2s_c + sufse_c,b1681 and b1679 and b1680 and b1682 and b1683
EX_meoh_e,1.4627471765129483e-06,1.0,-9999.0,-9999.0,;meoh_e : 1.0,meoh_e --> ,
SPODM,5.418939676322954e-10,1.0,-9999.0,2.670881589973762e-13,;h2o2_c : 4.999999992621096e-07;o2s_c : 4.999999992621096e-07;h_c : 1.0;o2_c : 4.999999992621096e-07,2.0 h_c + 2.0 o2s_c --> h2o2_c + o2_c,b3908 or b1656
QMO2,5.418939676322954e-10,1.0,-9999.0,2.540294227992108e-13,;q8_c : 3.824032644798942e-06;q8h2_c : 4.999999992621096e-07;o2s_c : 4.999999992621096e-07;h_c : 1.0;o2_c : 4.999999992621096e-07,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c,b3029
